# portfolioのデプロイに必要な値を、GitHub側のどこから取るかを定めた対応表（guchi-apps/issue-deck#1307）。
#
# 背景: 以前は各ワークフローが実行のたびに1Passwordから全値を読んでいたが、1Passwordサービス
# アカウントの日次レート制限（1Passwordアカウント全体で1,000リクエスト/日。サービスアカウントを
# 分けても分割されない）を使い切り、フリート全体のデプロイが止まった
# （guchi-apps/issue-deck#1302）。
#
# GitHub側にはレート制限が無いため実行時の取得先をGitHubへ移し、1Passwordは「人が管理する
# 唯一の正」として残す。値が変わったときだけ scripts/sync-github-secrets.sh で同期する。
#
# **このファイルは実際の op:// 参照から機械生成した。** 手書きするとリポジトリごとの差を
# 取りこぼすため。
#
# 列: KEY <TAB> SCOPE <TAB> KIND <TAB> GH_NAME <TAB> SOURCE
#
# SCOPE   repo … このリポジトリに設定 / inherit … organizationの共通値を使う（同期しない）
# KIND    secret … ログでマスクされる（既定） / var … マスクされない
# GH_NAME GitHub側の名前。organizationの共通値は中立名のためここで読み替える
#
# --- organizationの共通値（同期しない） ---
CLAUDE_CODE_OAUTH_TOKEN	inherit	secret	CLAUDE_CODE_OAUTH_TOKEN	-
NEXT_PUBLIC_SUPABASE_PUBLISHABLE_KEY	inherit	var	SUPABASE_PUBLISHABLE_KEY	-
NEXT_PUBLIC_SUPABASE_URL	inherit	var	SUPABASE_PROJECT_URL	-
SSH_HOST	inherit	secret	SERVER_HOST	-
SSH_PORT	inherit	secret	SERVER_SSH_PORT	-
SSH_PRIVATE_KEY	inherit	secret	SERVER_SSH_PRIVATE_KEY	-
SSH_USERNAME	inherit	secret	SERVER_USERNAME	-
#
# --- portfolio固有 ---
# TARGET_DIRはサーバー上のパス。単体では資格情報でないがVPSへの攻撃面になるためsecret。
ALLOWED_GOOGLE_EMAILS	repo	secret	ALLOWED_GOOGLE_EMAILS	op://apps/portfolio/allowed-google-emails
DEPLOY_PATH	repo	secret	DEPLOY_PATH	op://apps/portfolio/deploy-path
# ログイン通知も全アプリ共通の1チャンネルへ集約したため、organizationの共通値を使う（guchi-apps/issue-deck#2287）。
# repository secretを作ると同名のorganization secretを覆い隠すため、ここでは同期しない。
SIGNALY_LOGIN_WEBHOOK_URL	inherit	secret	SIGNALY_LOGIN_WEBHOOK_URL	-
# CI・デプロイ通知は全リポジトリで1つのチャンネルへ集約したため、organizationの共通値を使う（guchi-apps/issue-deck#2255）。
SIGNALY_WEBHOOK_URL	inherit	secret	SIGNALY_WEBHOOK_URL	-
UPTIMEKUMA_BASE_URL	repo	var	UPTIMEKUMA_BASE_URL	op://apps/portfolio/uptimekuma-base-url
UPTIMEKUMA_PORTFOLIO_SLUG	repo	var	UPTIMEKUMA_PORTFOLIO_SLUG	op://apps/portfolio/uptimekuma-portfolio-slug
